@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,26/05/18,21:03:00,226.8,226.9,227.0,393.0,392.9,393.0,49.99,49.99,49.99,12.480,12.547,12.122,0.000,0.000,0.000,2.202,2.136,2.124,6.462,1.754,1.857,1.721,5.332,2.829,2.841,2.751,8.420,0.780,0.752,0.773,0.767,37.5,39.2,38.0,12.4,6.5,707.357,675.431,688.117,2070.905,-0.126,0.000,-0.011,-0.137,707.231,675.431,688.106,2070.768,484.671,509.642,483.523,1477.836,-0.016,0.000,-0.445,-0.461,484.687,509.642,483.968,1478.297,905.556,900.925,901.621,2708.102,1045.157,479.055,546.693,2070.905
@,26/05/18,21:04:00,226.8,227.0,227.0,393.1,392.9,393.1,50.01,50.02,50.02,12.551,12.620,12.173,0.000,0.000,0.000,2.227,2.161,2.148,6.536,1.750,1.853,1.717,5.319,2.845,2.858,2.763,8.466,0.784,0.756,0.776,0.772,36.7,39.6,36.7,12.4,6.5,707.394,675.467,688.153,2071.014,-0.126,0.000,-0.011,-0.137,707.268,675.467,688.142,2070.877,484.700,509.673,483.552,1477.925,-0.016,0.000,-0.445,-0.461,484.716,509.673,483.997,1478.386,905.604,900.973,901.667,2708.244,1045.157,479.055,546.802,2071.014
@,26/05/18,21:05:00,226.3,226.4,226.4,392.1,392.0,391.9,50.00,49.99,50.00,1.390,1.285,1.379,0.000,0.000,0.000,0.198,0.132,0.153,0.482,0.000,0.000,0.000,0.000,0.313,0.293,0.313,0.920,-0.641,-0.442,-0.477,0.525,10.8,19.9,3.2,1.4,0.5,707.404,675.476,688.162,2071.042,-0.126,0.000,-0.011,-0.137,707.278,675.476,688.151,2070.905,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.617,900.986,901.680,2708.283,1045.157,479.055,546.830,2071.042
@,26/05/18,21:06:00,225.3,225.4,225.5,390.4,390.1,390.4,50.05,50.05,50.05,1.402,1.279,1.389,0.000,0.000,0.000,0.202,0.124,0.153,0.478,0.000,0.000,0.000,0.000,0.318,0.293,0.318,0.928,0.628,-0.437,-0.467,0.516,11.1,14.5,0.3,1.4,0.5,707.407,675.478,688.164,2071.049,-0.126,0.000,-0.011,-0.137,707.281,675.478,688.153,2070.912,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.622,900.991,901.685,2708.298,1045.157,479.055,546.837,2071.049
@,26/05/18,21:07:00,225.2,225.4,225.4,390.2,390.1,390.3,50.00,50.00,50.00,1.371,1.245,1.311,0.000,0.000,0.000,0.206,0.124,0.148,0.478,0.000,0.000,0.000,0.000,0.309,0.280,0.297,0.887,-0.660,-0.450,-0.496,0.540,1.1,6.0,16.3,1.3,0.5,707.411,675.480,688.167,2071.058,-0.126,0.000,-0.011,-0.137,707.285,675.480,688.156,2070.921,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.627,900.996,901.691,2708.314,1045.157,479.055,546.846,2071.058
@,26/05/18,21:08:00,224.5,224.7,224.8,389.3,388.9,389.2,50.03,50.04,50.04,1.536,1.309,1.465,0.000,0.000,0.000,0.202,0.124,0.148,0.474,0.000,0.000,0.000,0.000,0.342,0.289,0.330,0.961,-0.587,-0.435,-0.470,0.494,9.3,345.1,6.7,1.4,0.5,707.414,675.482,688.169,2071.065,-0.126,0.000,-0.011,-0.137,707.288,675.482,688.158,2070.928,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.633,901.001,901.696,2708.330,1045.157,479.055,546.853,2071.065
@,26/05/18,21:09:00,224.8,225.1,225.2,389.8,389.6,389.7,50.00,50.00,50.00,1.477,1.250,1.456,0.000,0.000,0.000,0.202,0.124,0.153,0.478,0.000,0.000,0.000,0.000,0.330,0.280,0.326,0.936,-0.608,-0.436,-0.464,0.511,6.8,0.9,11.0,1.4,0.5,707.418,675.484,688.172,2071.074,-0.126,0.000,-0.011,-0.137,707.292,675.484,688.161,2070.937,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.639,901.006,901.701,2708.346,1045.157,479.055,546.862,2071.074
@,26/05/18,21:10:00,225.5,225.5,225.7,390.7,390.4,390.7,50.00,50.00,50.00,1.574,1.395,1.506,0.000,0.000,0.000,0.206,0.128,0.148,0.482,0.000,0.000,0.000,0.000,0.359,0.318,0.338,1.014,-0.571,-0.398,-0.432,0.476,4.1,17.5,7.1,1.5,0.5,707.421,675.486,688.174,2071.081,-0.126,0.000,-0.011,-0.137,707.295,675.486,688.163,2070.944,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.644,901.010,901.707,2708.361,1045.157,479.055,546.869,2071.081
@,26/05/18,21:11:00,226.0,226.2,226.2,391.6,391.4,391.8,50.01,50.02,50.01,1.628,1.431,1.526,0.000,0.000,0.000,0.206,0.132,0.144,0.482,0.000,0.000,0.000,0.000,0.367,0.326,0.342,1.035,-0.566,-0.400,-0.434,0.466,353.4,17.4,3.7,1.5,0.5,707.424,675.489,688.177,2071.090,-0.126,0.000,-0.011,-0.137,707.298,675.489,688.166,2070.953,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.650,901.016,901.713,2708.379,1045.157,479.055,546.878,2071.090
@,26/05/18,21:12:00,225.8,226.0,226.1,391.3,391.3,391.5,50.00,50.00,50.00,1.599,1.394,1.517,0.000,0.000,0.000,0.206,0.128,0.148,0.482,0.000,0.000,0.000,0.000,0.359,0.313,0.346,1.018,-0.562,-0.404,-0.429,0.474,7.5,16.7,356.0,1.5,0.5,707.428,675.491,688.179,2071.098,-0.126,0.000,-0.011,-0.137,707.302,675.491,688.168,2070.961,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.656,901.021,901.718,2708.395,1045.157,479.055,546.886,2071.098
@,26/05/18,21:13:00,226.0,226.2,226.3,391.5,391.6,391.9,50.01,50.01,50.01,1.448,1.247,1.452,0.000,0.000,0.000,0.198,0.124,0.153,0.474,0.000,0.000,0.000,0.000,0.334,0.280,0.334,0.948,-0.606,-0.438,-0.460,0.500,7.9,344.8,1.5,1.4,0.5,707.431,675.493,688.182,2071.106,-0.126,0.000,-0.011,-0.137,707.305,675.493,688.171,2070.969,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.662,901.026,901.724,2708.412,1045.157,479.055,546.894,2071.106
@,26/05/18,21:14:00,225.5,225.6,225.7,390.8,390.5,390.8,49.98,49.98,49.98,1.562,1.330,1.502,0.000,0.000,0.000,0.206,0.132,0.148,0.487,0.000,0.000,0.000,0.000,0.350,0.305,0.342,0.998,-0.578,-0.421,-0.447,0.488,10.5,3.5,17.1,1.5,0.5,707.435,675.495,688.184,2071.114,-0.126,0.000,-0.011,-0.137,707.309,675.495,688.173,2070.977,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.668,901.031,901.730,2708.429,1045.157,479.055,546.902,2071.114
@,26/05/18,21:15:00,225.2,225.4,225.4,390.4,390.1,390.3,49.97,49.97,49.97,1.584,1.442,1.522,0.000,0.000,0.000,0.202,0.132,0.148,0.482,0.000,0.000,0.000,0.000,0.355,0.322,0.346,1.023,-0.561,-0.407,-0.427,0.472,3.2,343.6,0.4,1.5,0.5,707.438,675.497,688.187,2071.122,-0.126,0.000,-0.011,-0.137,707.312,675.497,688.176,2070.985,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.674,901.036,901.735,2708.445,1045.157,479.055,546.910,2071.122
@,26/05/18,21:16:00,224.7,225.0,225.0,389.5,389.4,389.5,49.97,49.98,49.98,1.603,1.400,1.540,0.000,0.000,0.000,0.202,0.128,0.153,0.482,0.000,0.000,0.000,0.000,0.359,0.309,0.342,1.010,-0.574,-0.417,-0.445,0.478,355.4,341.2,357.3,1.5,0.5,707.441,675.499,688.189,2071.129,-0.126,0.000,-0.011,-0.137,707.315,675.499,688.178,2070.992,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.680,901.042,901.741,2708.463,1045.157,479.055,546.917,2071.129
@,26/05/18,21:17:00,224.9,225.0,225.1,389.7,389.5,389.7,49.94,49.94,49.94,1.597,1.399,1.541,0.000,0.000,0.000,0.202,0.132,0.144,0.478,0.000,0.000,0.000,0.000,0.363,0.326,0.351,1.039,-0.561,-0.397,-0.420,0.460,4.2,10.1,9.6,1.5,0.5,707.445,675.501,688.192,2071.138,-0.126,0.000,-0.011,-0.137,707.319,675.501,688.181,2071.001,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.686,901.047,901.747,2708.480,1045.157,479.055,546.926,2071.138
@,26/05/18,21:18:00,225.2,225.3,225.4,390.1,390.1,390.3,49.99,49.99,50.00,1.564,1.306,1.518,0.000,0.000,0.000,0.202,0.128,0.148,0.478,0.000,0.000,0.000,0.000,0.350,0.297,0.342,0.989,-0.581,-0.433,-0.450,0.483,9.3,2.6,5.8,1.5,0.5,707.448,675.504,688.194,2071.146,-0.126,0.000,-0.011,-0.137,707.322,675.504,688.183,2071.009,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.692,901.052,901.752,2708.496,1045.157,479.055,546.934,2071.146
@,26/05/18,21:19:00,225.7,225.8,225.9,391.1,390.8,391.1,49.99,49.99,49.99,1.568,1.390,1.496,0.000,0.000,0.000,0.206,0.132,0.153,0.491,0.000,0.000,0.000,0.000,0.355,0.313,0.338,1.006,-0.571,-0.412,-0.444,0.488,355.9,16.0,339.4,1.5,0.5,707.452,675.506,688.197,2071.155,-0.126,0.000,-0.011,-0.137,707.326,675.506,688.186,2071.018,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.698,901.057,901.758,2708.513,1045.157,479.055,546.943,2071.155
@,26/05/18,21:20:00,226.7,226.8,226.9,392.7,392.7,393.0,50.01,50.01,50.01,1.528,1.340,1.467,0.000,0.000,0.000,0.202,0.132,0.148,0.482,0.000,0.000,0.000,0.000,0.346,0.301,0.330,0.977,-0.592,-0.431,-0.460,0.494,353.1,17.5,0.4,1.4,0.5,707.455,675.508,688.199,2071.162,-0.126,0.000,-0.011,-0.137,707.329,675.508,688.188,2071.025,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.703,901.062,901.764,2708.529,1045.157,479.055,546.950,2071.162
@,26/05/18,21:21:00,224.1,224.1,224.2,388.4,387.8,388.3,50.02,50.01,50.02,1.480,1.317,1.463,0.000,0.000,0.000,0.198,0.132,0.153,0.482,0.000,0.000,0.000,0.000,0.334,0.297,0.330,0.961,-0.596,-0.441,-0.470,0.502,1.7,349.8,1.1,1.4,0.5,707.458,675.510,688.202,2071.170,-0.126,0.000,-0.011,-0.137,707.332,675.510,688.191,2071.033,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.709,901.067,901.769,2708.545,1045.157,479.055,546.958,2071.170
@,26/05/18,21:22:00,224.1,224.1,224.2,388.1,388.0,388.4,50.03,50.02,50.04,1.431,1.293,1.409,0.000,0.000,0.000,0.202,0.132,0.148,0.482,0.000,0.000,0.000,0.000,0.322,0.289,0.317,0.928,-0.617,-0.449,-0.483,0.520,1.9,17.1,13.9,1.4,0.5,707.462,675.512,688.204,2071.178,-0.126,0.000,-0.011,-0.137,707.336,675.512,688.193,2071.041,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.714,901.072,901.774,2708.560,1045.157,479.055,546.966,2071.178
@,26/05/18,21:23:00,223.4,223.6,223.7,387.1,387.2,387.3,49.99,49.99,49.99,1.450,1.327,1.492,0.000,0.000,0.000,0.198,0.132,0.153,0.482,0.000,0.000,0.000,0.000,0.322,0.297,0.330,0.948,-0.611,-0.442,-0.460,0.509,1.5,6.9,347.4,1.4,0.5,707.465,675.514,688.207,2071.186,-0.126,0.000,-0.011,-0.137,707.339,675.514,688.196,2071.049,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.720,901.077,901.780,2708.577,1045.157,479.055,546.974,2071.186
@,26/05/18,21:24:00,226.8,226.9,226.9,392.9,392.6,393.1,50.01,50.02,50.01,1.477,1.349,1.412,0.000,0.000,0.000,0.198,0.132,0.153,0.482,0.000,0.000,0.000,0.000,0.338,0.305,0.330,0.973,-0.612,-0.438,-0.470,0.496,6.3,345.2,5.5,1.4,0.5,707.468,675.517,688.209,2071.194,-0.126,0.000,-0.011,-0.137,707.342,675.517,688.198,2071.057,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.725,901.082,901.785,2708.592,1045.157,479.055,546.982,2071.194
@,26/05/18,21:25:00,226.2,226.3,226.4,391.8,391.7,392.2,50.01,50.01,50.00,1.542,1.395,1.473,0.000,0.000,0.000,0.206,0.136,0.148,0.491,0.000,0.000,0.000,0.000,0.359,0.322,0.338,1.018,-0.585,-0.421,-0.433,0.482,2.7,17.7,19.3,1.5,0.5,707.472,675.519,688.212,2071.203,-0.126,0.000,-0.011,-0.137,707.346,675.519,688.201,2071.066,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.731,901.087,901.791,2708.609,1045.157,479.055,546.991,2071.203
@,26/05/18,21:26:00,225.5,225.6,225.6,390.6,390.5,390.9,50.03,50.03,50.02,1.575,1.424,1.548,0.000,0.000,0.000,0.202,0.132,0.148,0.482,0.000,0.000,0.000,0.000,0.355,0.326,0.346,1.027,-0.577,-0.415,-0.426,0.470,4.6,18.1,13.4,1.5,0.5,707.475,675.521,688.214,2071.210,-0.126,0.000,-0.011,-0.137,707.349,675.521,688.203,2071.073,484.706,509.679,483.558,1477.943,-0.016,0.000,-0.445,-0.461,484.722,509.679,484.003,1478.404,905.737,901.092,901.796,2708.625,1045.157,479.055,546.998,2071.210
@,26/05/18,21:27:00,225.4,225.5,225.7,390.4,390.4,390.9,50.04,50.04,50.03,12.485,12.565,12.210,0.000,0.000,0.000,2.222,2.169,2.156,6.547,1.704,1.795,1.679,5.178,2.816,2.832,2.754,8.402,0.789,0.766,0.783,0.779,36.4,38.0,36.4,12.4,6.5,707.506,675.551,688.245,2071.302,-0.126,0.000,-0.011,-0.137,707.380,675.551,688.234,2071.165,484.731,509.706,483.583,1478.020,-0.016,0.000,-0.445,-0.461,484.747,509.706,484.028,1478.481,905.778,901.133,901.836,2708.747,1045.157,479.055,547.090,2071.302
@,26/05/18,21:28:00,225.6,225.7,225.8,390.9,390.8,391.1,49.97,49.97,49.97,7.261,7.355,7.071,0.000,0.000,0.000,0.561,0.495,0.495,1.550,0.392,0.421,0.388,1.201,1.303,1.307,1.266,3.876,-0.542,-0.381,-0.411,0.400,4.5,18.4,18.4,7.2,1.6,707.544,675.588,688.281,2071.413,-0.126,0.000,-0.011,-0.137,707.418,675.588,688.270,2071.276,484.760,509.736,483.611,1478.107,-0.016,0.000,-0.445,-0.461,484.776,509.736,484.056,1478.568,905.825,901.181,901.883,2708.889,1045.157,479.055,547.201,2071.413
@,26/05/18,21:29:00,226.7,226.8,227.0,392.8,392.6,393.2,50.04,50.05,50.04,1.502,1.305,1.447,0.000,0.000,0.000,0.206,0.132,0.144,0.482,0.000,0.000,0.000,0.000,0.346,0.301,0.330,0.977,-0.606,-0.436,-0.447,0.494,2.5,17.2,352.5,1.4,0.5,707.548,675.590,688.284,2071.422,-0.126,0.000,-0.011,-0.137,707.422,675.590,688.273,2071.285,484.760,509.736,483.611,1478.107,-0.016,0.000,-0.445,-0.461,484.776,509.736,484.056,1478.568,905.831,901.186,901.888,2708.905,1045.157,479.055,547.210,2071.422
@,26/05/18,21:30:00,226.4,226.5,226.7,392.2,392.0,392.8,49.99,49.99,49.99,1.498,1.357,1.437,0.000,0.000,0.000,0.202,0.132,0.148,0.482,0.000,0.000,0.000,0.000,0.338,0.309,0.326,0.973,-0.594,-0.424,-0.453,0.496,7.1,16.2,0.7,1.4,0.5,707.551,675.593,688.286,2071.430,-0.126,0.000,-0.011,-0.137,707.425,675.593,688.275,2071.293,484.760,509.736,483.611,1478.107,-0.016,0.000,-0.445,-0.461,484.776,509.736,484.056,1478.568,905.837,901.191,901.894,2708.922,1045.157,479.055,547.218,2071.430
@,26/05/18,21:31:00,226.2,226.2,226.4,391.9,391.4,392.2,50.02,50.02,50.02,1.515,1.369,1.438,0.000,0.000,0.000,0.202,0.136,0.148,0.486,0.000,0.000,0.000,0.000,0.342,0.305,0.326,0.973,-0.585,-0.431,-0.456,0.500,3.5,17.3,18.3,1.4,0.5,707.554,675.595,688.289,2071.438,-0.126,0.000,-0.011,-0.137,707.428,675.595,688.278,2071.301,484.760,509.736,483.611,1478.107,-0.016,0.000,-0.445,-0.461,484.776,509.736,484.056,1478.568,905.842,901.196,901.899,2708.937,1045.157,479.055,547.226,2071.438
@,26/05/18,21:32:00,226.3,226.3,226.5,392.0,391.6,392.3,49.99,49.99,49.99,1.477,1.314,1.388,0.000,0.000,0.000,0.202,0.132,0.148,0.482,0.000,0.000,0.000,0.000,0.334,0.297,0.313,0.944,-0.598,-0.435,-0.464,0.511,5.7,0.0,0.2,1.4,0.5,707.558,675.597,688.291,2071.446,-0.126,0.000,-0.011,-0.137,707.432,675.597,688.280,2071.309,484.760,509.736,483.611,1478.107,-0.016,0.000,-0.445,-0.461,484.776,509.736,484.056,1478.568,905.848,901.201,901.904,2708.953,1045.157,479.055,547.234,2071.446
@,26/05/18,21:33:00,226.5,226.5,226.7,392.4,392.1,392.7,50.04,50.04,50.04,1.504,1.354,1.438,0.000,0.000,0.000,0.206,0.136,0.144,0.487,0.000,0.000,0.000,0.000,0.342,0.301,0.326,0.969,-0.590,-0.436,-0.455,0.502,1.7,6.8,349.2,1.4,0.5,707.561,675.599,688.294,2071.454,-0.126,0.000,-0.011,-0.137,707.435,675.599,688.283,2071.317,484.760,509.736,483.611,1478.107,-0.016,0.000,-0.445,-0.461,484.776,509.736,484.056,1478.568,905.854,901.207,901.910,2708.971,1045.157,479.055,547.242,2071.454
@,26/05/18,21:34:00,225.7,225.7,225.9,391.2,390.7,391.3,49.96,49.96,49.95,1.683,1.478,1.539,0.000,0.000,0.000,0.210,0.132,0.144,0.486,0.000,0.000,0.000,0.000,0.379,0.334,0.346,1.060,-0.561,-0.378,-0.411,0.459,1.3,7.2,345.9,1.6,0.5,707.565,675.601,688.296,2071.462,-0.126,0.000,-0.011,-0.137,707.439,675.601,688.285,2071.325,484.760,509.736,483.611,1478.107,-0.016,0.000,-0.445,-0.461,484.776,509.736,484.056,1478.568,905.860,901.212,901.916,2708.988,1045.157,479.055,547.250,2071.462
@,26/05/18,21:35:00,226.2,226.2,226.4,391.6,391.7,392.1,50.00,50.01,50.01,1.586,1.413,1.475,0.000,0.000,0.000,0.206,0.132,0.144,0.482,0.000,0.000,0.000,0.000,0.355,0.317,0.330,1.002,-0.584,-0.419,-0.427,0.481,2.5,339.2,347.4,1.5,0.5,707.568,675.604,688.298,2071.470,-0.126,0.000,-0.011,-0.137,707.442,675.604,688.287,2071.333,484.760,509.736,483.611,1478.107,-0.016,0.000,-0.445,-0.461,484.776,509.736,484.056,1478.568,905.866,901.217,901.921,2709.004,1045.157,479.055,547.258,2071.470
@,26/05/18,21:36:00,226.4,226.4,226.6,392.1,392.0,392.4,50.03,50.04,50.05,12.842,12.902,12.474,0.000,0.000,0.000,2.309,2.247,2.231,6.786,1.733,1.840,1.704,5.277,2.902,2.915,2.824,8.642,0.796,0.770,0.789,0.785,35.3,38.8,36.7,12.7,6.8,707.594,675.629,688.323,2071.546,-0.126,0.000,-0.011,-0.137,707.468,675.629,688.312,2071.409,484.780,509.757,483.631,1478.168,-0.016,0.000,-0.445,-0.461,484.796,509.757,484.076,1478.629,905.900,901.251,901.954,2709.105,1045.157,479.055,547.334,2071.546
@,26/05/18,21:37:00,226.4,226.5,226.6,392.3,392.2,392.5,50.00,50.00,50.00,1.517,1.370,1.460,0.000,0.000,0.000,0.206,0.132,0.148,0.487,0.000,0.000,0.000,0.000,0.342,0.309,0.330,0.981,-0.601,-0.427,-0.441,0.496,359.4,12.1,351.2,1.4,0.5,707.610,675.643,688.338,2071.591,-0.126,0.000,-0.011,-0.137,707.484,675.643,688.327,2071.454,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.920,901.272,901.974,2709.166,1045.157,479.055,547.379,2071.591
@,26/05/18,21:38:00,227.2,227.3,227.5,393.5,393.5,394.1,50.04,50.04,50.04,1.516,1.377,1.405,0.000,0.000,0.000,0.206,0.132,0.140,0.478,0.000,0.000,0.000,0.000,0.342,0.318,0.326,0.986,-0.598,-0.418,-0.433,0.485,356.1,2.0,9.1,1.4,0.5,707.613,675.645,688.340,2071.598,-0.126,0.000,-0.011,-0.137,707.487,675.645,688.329,2071.461,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.926,901.277,901.980,2709.183,1045.157,479.055,547.386,2071.598
@,26/05/18,21:39:00,227.4,227.4,227.6,393.8,393.8,394.3,50.02,50.01,50.02,1.489,1.315,1.378,0.000,0.000,0.000,0.206,0.132,0.144,0.482,0.000,0.000,0.000,0.000,0.334,0.301,0.313,0.948,-0.616,-0.442,-0.453,0.509,9.4,13.4,345.0,1.4,0.5,707.617,675.647,688.343,2071.607,-0.126,0.000,-0.011,-0.137,707.491,675.647,688.332,2071.470,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.932,901.282,901.985,2709.199,1045.157,479.055,547.395,2071.607
@,26/05/18,21:40:00,226.9,227.0,227.1,393.0,392.9,393.3,50.00,49.99,49.99,1.453,1.320,1.411,0.000,0.000,0.000,0.205,0.132,0.148,0.485,0.000,0.000,0.000,0.000,0.329,0.296,0.321,0.945,-0.606,-0.438,-0.463,0.513,6.7,16.4,348.9,1.4,0.5,707.620,675.650,688.345,2071.615,-0.126,0.000,-0.011,-0.137,707.494,675.650,688.334,2071.478,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.937,901.287,901.990,2709.214,1045.157,479.055,547.403,2071.615
@,26/05/18,21:41:00,226.3,226.5,226.6,392.0,392.1,392.4,49.98,49.98,49.97,1.496,1.355,1.430,0.000,0.000,0.000,0.206,0.128,0.144,0.478,0.000,0.000,0.000,0.000,0.338,0.305,0.322,0.965,-0.604,-0.435,-0.456,0.496,2.0,15.7,18.8,1.4,0.5,707.624,675.652,688.347,2071.623,-0.126,0.000,-0.011,-0.137,707.498,675.652,688.336,2071.486,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.943,901.292,901.996,2709.231,1045.157,479.055,547.411,2071.623
@,26/05/18,21:42:00,226.6,226.7,226.8,392.6,392.5,392.8,50.00,50.00,50.00,1.536,1.409,1.443,0.000,0.000,0.000,0.202,0.132,0.144,0.478,0.000,0.000,0.000,0.000,0.346,0.318,0.326,0.990,-0.605,-0.433,-0.459,0.483,352.2,5.3,18.4,1.5,0.5,707.627,675.654,688.350,2071.631,-0.126,0.000,-0.011,-0.137,707.501,675.654,688.339,2071.494,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.949,901.297,902.001,2709.247,1045.157,479.055,547.419,2071.631
@,26/05/18,21:43:00,226.3,226.4,226.5,392.0,391.8,392.5,50.02,50.02,50.03,1.504,1.349,1.408,0.000,0.000,0.000,0.202,0.136,0.144,0.482,0.000,0.000,0.000,0.000,0.338,0.305,0.318,0.961,-0.601,-0.431,-0.457,0.502,6.3,335.3,4.5,1.4,0.5,707.630,675.656,688.352,2071.638,-0.126,0.000,-0.011,-0.137,707.504,675.656,688.341,2071.501,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.954,901.302,902.006,2709.262,1045.157,479.055,547.426,2071.638
@,26/05/18,21:44:00,225.5,225.6,225.7,390.6,390.4,391.2,50.00,50.00,50.00,1.560,1.451,1.444,0.000,0.000,0.000,0.206,0.140,0.136,0.482,0.000,0.000,0.000,0.000,0.350,0.322,0.322,0.994,-0.589,-0.427,-0.433,0.485,1.1,15.7,4.9,1.5,0.5,707.634,675.659,688.355,2071.648,-0.126,0.000,-0.011,-0.137,707.508,675.659,688.344,2071.511,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.960,901.307,902.011,2709.278,1045.157,479.055,547.436,2071.648
@,26/05/18,21:45:00,226.2,226.3,226.5,391.9,391.8,392.2,50.00,50.00,50.01,1.599,1.491,1.504,0.000,0.000,0.000,0.202,0.136,0.144,0.482,0.000,0.000,0.000,0.000,0.359,0.334,0.334,1.027,-0.578,-0.409,-0.426,0.470,358.7,17.4,3.4,1.5,0.5,707.637,675.661,688.357,2071.655,-0.126,0.000,-0.011,-0.137,707.511,675.661,688.346,2071.518,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.966,901.313,902.017,2709.296,1045.157,479.055,547.443,2071.655
@,26/05/18,21:46:00,226.2,226.2,226.4,391.9,391.7,392.1,49.97,49.97,49.97,1.522,1.455,1.425,0.000,0.000,0.000,0.206,0.136,0.140,0.482,0.000,0.000,0.000,0.000,0.342,0.326,0.318,0.986,-0.598,-0.429,-0.448,0.490,0.4,346.8,8.6,1.5,0.5,707.641,675.663,688.359,2071.663,-0.126,0.000,-0.011,-0.137,707.515,675.663,688.348,2071.526,484.790,509.768,483.641,1478.199,-0.016,0.000,-0.445,-0.461,484.806,509.768,484.086,1478.660,905.971,901.318,902.022,2709.311,1045.157,479.055,547.451,2071.663
